[INFO][2023-02-27T13:13:02.309][log.go:58] _com_request_in||method=POST||body={\"username\":\"admin\",\"password\":\"123456\"}||from=127.0.0.1||traceid=a9fef1f163fc3bde2b2c2958e1dc23b0||uri=/admin_login/login||args=map[]||cspanid=||spanid=ca02ca2f41c9c070
[INFO][2023-02-27T13:13:02.309][log.go:58] _com_request_out||args=map[]||response={\"errno\":2001,\"errmsg\":\"get pool error\",\"data\":\"\",\"trace_id\":\"a9fef1f163fc3bde2b2c2958e1dc23b0\",\"stack\":\"get pool error\"}||cspanid=||uri=/admin_login/login||from=127.0.0.1||proc_time=0.0005367||traceid=a9fef1f163fc3bde2b2c2958e1dc23b0||spanid=ca02ca2f41c9c070||method=POST
[INFO][2023-02-27T14:09:37.261][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '61')||affected_row=0||traceid=a9fef1f163fc492106840b10e45d91b0||spanid=ca02b8d03f29c18b||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||current_time=2023-02-27 14:09:37||proc_time=0.000000s||level=sql||cspanid=
[INFO][2023-02-27T14:09:37.261][log.go:58] _com_mysql_success||level=sql||proc_time=0.000068s||affected_row=0||cspanid=||traceid=a9fef1f163fc492106840b10e45d91b0||spanid=ca02b8d03f29c18b||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||current_time=2023-02-27 14:09:37||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '61')
[INFO][2023-02-27T14:09:37.261][log.go:58] _com_mysql_success||level=sql||current_time=2023-02-27 14:09:37||proc_time=0.000663s||cspanid=||spanid=ca02b8d03f29c18b||source=F:/projects/go_gateway/dao/service_access_control.go:26||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '61')||affected_row=1||traceid=a9fef1f163fc492106840b10e45d91b0
[INFO][2023-02-27T14:09:37.261][log.go:58] _com_mysql_success||level=sql||source=F:/projects/go_gateway/dao/service_load_balance.go:39||proc_time=0.000558s||affected_row=1||spanid=ca02b8d03f29c18b||current_time=2023-02-27 14:09:37||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '61')||traceid=a9fef1f163fc492106840b10e45d91b0||cspanid=
[INFO][2023-02-27T14:09:37.261][log.go:58] _com_request_out||args=map[]||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"info\":{\"id\":61,\"load_type\":0,\"service_name\":\"test_https_server\",\"service_desc\":\"测试https服务\",\"create_at\":\"2020-04-19T12:22:33+08:00\",\"update_at\":\"2020-04-19T12:17:04+08:00\",\"is_delete\":0},\"http_rule\":{\"id\":180,\"service_id\":61,\"rule_type\":0,\"rule\":\"/test_https_server\",\"need_https\":1,\"need_websocket\":0,\"need_strip_uri\":1,\"url_rewrite\":\"\",\"header_transfor\":\"\"},\"tcp_rule\":{\"id\":0,\"service_id\":0,\"port\":0},\"grpc_rule\":{\"id\":0,\"service_id\":0,\"port\":0,\"header_transfor\":\"\"},\"load_balance\":{\"id\":189,\"service_id\":61,\"check_method\":0,\"check_timeout\":2,\"check_interval\":5,\"round_type\":2,\"ip_list\":\"127.0.0.1:3003,127.0.0.1:3004\",\"weight_list\":\"50,50\",\"forbid_list\":\"\",\"upstream_connect_timeout\":0,\"upstream_header_timeout\":0,\"upstream_idle_timeout\":0,\"upstream_max_idle\":0},\"access_control\":{\"id\":189,\"service_id\":61,\"open_auth\":0,\"black_list\":\"\",\"white_list\":\"\",\"white_host_name\":\"\",\"clientip_flow_limit\":0,\"service_flow_limit\":0}},\"trace_id\":\"a9fef1f163fc492106840b10e45d91b0\",\"stack\":null}||proc_time=0.0062935||cspanid=||spanid=ca02b8d03f29c18b||uri=/service/service_detail?id=61||method=GET||from=127.0.0.1||traceid=a9fef1f163fc492106840b10e45d91b0
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_request_in||args=map[]||body=||cspanid=||spanid=ca02b8d256873274||method=GET||from=127.0.0.1||traceid=a9fef1f163fc49230bac0b10315443b0||uri=/service/service_list?page_no=1&page_size=20&info=&page=1
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||source=F:/projects/go_gateway/dao/service_info.go:89||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 20 OFFSET 0||affected_row=6||spanid=ca02b8d256873274||level=sql||current_time=2023-02-27 14:09:39||proc_time=0.000189s
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||cspanid=||spanid=ca02b8d256873274||current_time=2023-02-27 14:09:39||proc_time=0.000142s||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 20 OFFSET 0||level=sql||source=F:/projects/go_gateway/dao/service_info.go:92||affected_row=0||traceid=a9fef1f163fc49230bac0b10315443b0
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||proc_time=0.000741s||spanid=ca02b8d256873274||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||level=sql||source=F:/projects/go_gateway/dao/service_http_rule.go:27||current_time=2023-02-27 14:09:39||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '61')||affected_row=1
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||current_time=2023-02-27 14:09:39||affected_row=0||level=sql||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '61')
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||cspanid=||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||traceid=a9fef1f163fc49230bac0b10315443b0||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '61')||affected_row=0||level=sql||current_time=2023-02-27 14:09:39||proc_time=0.000566s
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||affected_row=1||level=sql||source=F:/projects/go_gateway/dao/service_access_control.go:26||current_time=2023-02-27 14:09:39||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||spanid=ca02b8d256873274||proc_time=0.000631s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '61')
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||cspanid=||level=sql||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '61')||affected_row=1||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_load_balance.go:39||current_time=2023-02-27 14:09:39
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_http_rule.go:27||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')||affected_row=1||level=sql||current_time=2023-02-27 14:09:39||proc_time=0.000510s
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||level=sql||proc_time=0.000646s||cspanid=||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||current_time=2023-02-27 14:09:39||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')||affected_row=0
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||level=sql||proc_time=0.000000s||affected_row=0||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||current_time=2023-02-27 14:09:39
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||source=F:/projects/go_gateway/dao/service_access_control.go:26||current_time=2023-02-27 14:09:39||affected_row=1||spanid=ca02b8d256873274||level=sql||proc_time=0.000668s
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||current_time=2023-02-27 14:09:39||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274||cspanid=||level=sql||source=F:/projects/go_gateway/dao/service_load_balance.go:39||proc_time=0.000000s||affected_row=1
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||current_time=2023-02-27 14:09:39||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||cspanid=||level=sql||source=F:/projects/go_gateway/dao/service_http_rule.go:27||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274||proc_time=0.000572s||affected_row=1
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000562s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||cspanid=||spanid=ca02b8d256873274||level=sql||current_time=2023-02-27 14:09:39||affected_row=0||traceid=a9fef1f163fc49230bac0b10315443b0
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||spanid=ca02b8d256873274||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||level=sql||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||current_time=2023-02-27 14:09:39||proc_time=0.000000s||affected_row=0
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||proc_time=0.000520s||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||spanid=ca02b8d256873274||level=sql||source=F:/projects/go_gateway/dao/service_access_control.go:26||current_time=2023-02-27 14:09:39||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||affected_row=1
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||affected_row=1||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_load_balance.go:39||proc_time=0.000667s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||level=sql||current_time=2023-02-27 14:09:39
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||proc_time=0.000669s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||affected_row=0||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||spanid=ca02b8d256873274||level=sql||source=F:/projects/go_gateway/dao/service_http_rule.go:27||current_time=2023-02-27 14:09:39
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||current_time=2023-02-27 14:09:39||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274||level=sql||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000000s||affected_row=0||cspanid=
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||cspanid=||spanid=ca02b8d256873274||level=sql||affected_row=1||traceid=a9fef1f163fc49230bac0b10315443b0||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||current_time=2023-02-27 14:09:39||proc_time=0.000591s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||level=sql||affected_row=1||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_access_control.go:26||current_time=2023-02-27 14:09:39||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||cspanid=
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||cspanid=||level=sql||source=F:/projects/go_gateway/dao/service_load_balance.go:39||current_time=2023-02-27 14:09:39||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||affected_row=1||proc_time=0.000537s||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_http_rule.go:27||current_time=2023-02-27 14:09:39||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||cspanid=||level=sql||affected_row=0||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||level=sql||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000007s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||affected_row=1||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||current_time=2023-02-27 14:09:39||spanid=ca02b8d256873274
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||proc_time=0.000000s||affected_row=0||traceid=a9fef1f163fc49230bac0b10315443b0||current_time=2023-02-27 14:09:39||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||cspanid=||spanid=ca02b8d256873274||level=sql
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_access_control.go:26||proc_time=0.000510s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||spanid=ca02b8d256873274||level=sql||current_time=2023-02-27 14:09:39||affected_row=1
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||level=sql||affected_row=1||cspanid=||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_load_balance.go:39||current_time=2023-02-27 14:09:39||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||traceid=a9fef1f163fc49230bac0b10315443b0
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||spanid=ca02b8d256873274||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||affected_row=1||current_time=2023-02-27 14:09:39||proc_time=0.000538s||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||level=sql||source=F:/projects/go_gateway/dao/service_http_rule.go:27
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=||level=sql||proc_time=0.000000s||affected_row=0||spanid=ca02b8d256873274||source=F:/projects/go_gateway/dao/service_tcp_rule.go:21||current_time=2023-02-27 14:09:39||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||current_time=2023-02-27 14:09:39||proc_time=0.000583s||cspanid=||source=F:/projects/go_gateway/dao/service_grpc_rule.go:22||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||affected_row=0||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274||level=sql
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_access_control.go:26||current_time=2023-02-27 14:09:39||proc_time=0.000000s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||traceid=a9fef1f163fc49230bac0b10315443b0||spanid=ca02b8d256873274||level=sql||affected_row=1||cspanid=
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_mysql_success||current_time=2023-02-27 14:09:39||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||spanid=ca02b8d256873274||level=sql||source=F:/projects/go_gateway/dao/service_load_balance.go:39||proc_time=0.000652s||affected_row=1||traceid=a9fef1f163fc49230bac0b10315443b0||cspanid=
[INFO][2023-02-27T14:09:39.071][log.go:58] _com_request_out||method=GET||args=map[]||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"total\":6,\"list\":[{\"id\":61,\"service_name\":\"test_https_server\",\"service_desc\":\"测试https服务\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/test_https_server\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":60,\"service_name\":\"test_strip_uri\",\"service_desc\":\"测试路径接入\",\"load_type\":0,\"service_addr\":\"127.0.0.1:8080/test_strip_uri\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":59,\"service_name\":\"test.com:8080\",\"service_desc\":\"测试域名接入\",\"load_type\":0,\"service_addr\":\"test.com\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":58,\"service_name\":\"test_grpc_service\",\"service_desc\":\"测试GRPC服务\",\"load_type\":2,\"service_addr\":\"127.0.0.1:8012\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":57,\"service_name\":\"test_tcp_service\",\"service_desc\":\"测试TCP代理\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8011\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":56,\"service_name\":\"test_http_service\",\"service_desc\":\"测试HTTP代理\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/test_http_service\",\"qps\":0,\"qpd\":0,\"total_node\":2}]},\"trace_id\":\"a9fef1f163fc49230bac0b10315443b0\",\"stack\":null}||traceid=a9fef1f163fc49230bac0b10315443b0||uri=/service/service_list?page_no=1&page_size=20&info=&page=1||from=127.0.0.1||proc_time=0.0129661||cspanid=||spanid=ca02b8d256873274
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_request_in||method=GET||body=||from=127.0.0.1||traceid=a9fef1f163fc492798b40b1009f98eb0||cspanid=||uri=/dashboard/panel_group_data||spanid=ca02b8d6413ea191||args=map[]
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_request_in||traceid=a9fef1f163fc492798b40b10e0c30cb0||cspanid=||spanid=ca02b8d63a2fc157||uri=/dashboard/flow_stat||method=GET||from=127.0.0.1||args=map[]||body=
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_request_in||traceid=a9fef1f163fc492798b40b10f3c8d3b0||spanid=ca02b8d64ff591f4||uri=/dashboard/service_stat||method=GET||args=map[]||body=||from=127.0.0.1||cspanid=
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_mysql_success||traceid=a9fef1f163fc492798b40b1009f98eb0||cspanid=||spanid=ca02b8d6413ea191||level=sql||current_time=2023-02-27 14:09:43||proc_time=0.001050s||affected_row=1||source=F:/projects/go_gateway/dao/service_info.go:89||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 1 OFFSET 0
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_mysql_success||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 1 OFFSET 0||cspanid=||spanid=ca02b8d6413ea191||proc_time=0.000000s||affected_row=0||traceid=a9fef1f163fc492798b40b1009f98eb0||level=sql||source=F:/projects/go_gateway/dao/service_info.go:92||current_time=2023-02-27 14:09:43
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_mysql_success||level=sql||source=F:/projects/go_gateway/dao/service_info.go:73||current_time=2023-02-27 14:09:43||sql=SELECT load_type, count(*) as value FROM `gateway_service_info`  WHERE (is_delete=0) GROUP BY load_type||affected_row=3||spanid=ca02b8d64ff591f4||proc_time=0.001785s||traceid=a9fef1f163fc492798b40b10f3c8d3b0||cspanid=
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_request_out||spanid=ca02b8d64ff591f4||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"legend\":[\"HTTP\",\"TCP\",\"GRPC\"],\"data\":[{\"name\":\"HTTP\",\"load_type\":0,\"value\":4},{\"name\":\"TCP\",\"load_type\":1,\"value\":1},{\"name\":\"GRPC\",\"load_type\":2,\"value\":1}]},\"trace_id\":\"a9fef1f163fc492798b40b10f3c8d3b0\",\"stack\":null}||proc_time=0.0028524||cspanid=||traceid=a9fef1f163fc492798b40b10f3c8d3b0||uri=/dashboard/service_stat||method=GET||args=map[]||from=127.0.0.1
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_mysql_success||cspanid=||source=F:/projects/go_gateway/dao/app.go:58||current_time=2023-02-27 14:09:43||proc_time=0.000736s||sql=SELECT * FROM `gateway_app`  WHERE (is_delete='0') ORDER BY id desc LIMIT 1 OFFSET 0||level=sql||affected_row=1||traceid=a9fef1f163fc492798b40b1009f98eb0||spanid=ca02b8d6413ea191
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_mysql_success||level=sql||source=F:/projects/go_gateway/dao/app.go:62||proc_time=0.000562s||traceid=a9fef1f163fc492798b40b1009f98eb0||cspanid=||spanid=ca02b8d6413ea191||current_time=2023-02-27 14:09:43||sql=SELECT count(*) FROM `gateway_app`  WHERE (is_delete='0')||affected_row=0
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_request_out||method=GET||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"serviceNum\":6,\"appNum\":2,\"currentQps\":0,\"todayRequestNum\":0},\"trace_id\":\"a9fef1f163fc492798b40b1009f98eb0\",\"stack\":null}||proc_time=0.0034142||traceid=a9fef1f163fc492798b40b1009f98eb0||uri=/dashboard/panel_group_data||args=map[]||cspanid=||spanid=ca02b8d6413ea191
[INFO][2023-02-27T14:09:43.610][log.go:58] _com_request_out||traceid=a9fef1f163fc492798b40b10e0c30cb0||spanid=ca02b8d63a2fc157||uri=/dashboard/flow_stat||method=GET||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"today\":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],\"yesterday\":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]},\"trace_id\":\"a9fef1f163fc492798b40b10e0c30cb0\",\"stack\":null}||proc_time=0.0170906||args=map[]||cspanid=
[INFO][2023-02-27T14:09:48.553][log.go:58] _com_request_in||uri=/app/app_list?page_no=1&page_size=20&info=||body=||traceid=a9fef1f163fc492c1dbc0b106d88c6b0||spanid=ca02b8dd4d36a8e8||method=GET||args=map[]||from=127.0.0.1||cspanid=
[INFO][2023-02-27T14:09:48.553][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_app`  WHERE (is_delete='0') ORDER BY id desc LIMIT 20 OFFSET 0||traceid=a9fef1f163fc492c1dbc0b106d88c6b0||spanid=ca02b8dd4d36a8e8||level=sql||proc_time=0.000806s||affected_row=2||cspanid=||source=F:/projects/go_gateway/dao/app.go:58||current_time=2023-02-27 14:09:48
[INFO][2023-02-27T14:09:48.553][log.go:58] _com_mysql_success||level=sql||proc_time=0.000504s||sql=SELECT count(*) FROM `gateway_app`  WHERE (is_delete='0')||spanid=ca02b8dd4d36a8e8||cspanid=||source=F:/projects/go_gateway/dao/app.go:62||current_time=2023-02-27 14:09:48||affected_row=0||traceid=a9fef1f163fc492c1dbc0b106d88c6b0
[INFO][2023-02-27T14:09:48.553][log.go:58] _com_request_out||proc_time=0.0021035||traceid=a9fef1f163fc492c1dbc0b106d88c6b0||spanid=ca02b8dd4d36a8e8||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"list\":[{\"id\":32,\"app_id\":\"app_id_b\",\"name\":\"租户B\",\"secret\":\"8d7b11ec9be0e59a36b52f32366c09cb\",\"white_ips\":\"\",\"qpd\":20,\"qps\":0,\"real_qpd\":0,\"real_qps\":0,\"create_at\":\"0001-01-01T00:00:00Z\",\"update_at\":\"0001-01-01T00:00:00Z\",\"is_delete\":0},{\"id\":31,\"app_id\":\"app_id_a\",\"name\":\"租户A\",\"secret\":\"449441eb5e72dca9c42a12f3924ea3a2\",\"white_ips\":\"white_ips\",\"qpd\":100000,\"qps\":100,\"real_qpd\":0,\"real_qps\":0,\"create_at\":\"0001-01-01T00:00:00Z\",\"update_at\":\"0001-01-01T00:00:00Z\",\"is_delete\":0}],\"total\":2},\"trace_id\":\"a9fef1f163fc492c1dbc0b106d88c6b0\",\"stack\":null}||cspanid=||uri=/app/app_list?page_no=1&page_size=20&info=||method=GET||args=map[]||from=127.0.0.1
[INFO][2023-02-27T14:09:55.211][log.go:58] _com_request_in||args=map[]||cspanid=||spanid=ca02b8c23b358e74||from=127.0.0.1||traceid=a9fef1f163fc4933e2e80b101a443db0||uri=/dashboard/panel_group_data||method=GET||body=
[INFO][2023-02-27T14:09:55.211][log.go:58] _com_request_in||args=map[]||from=127.0.0.1||cspanid=||uri=/dashboard/flow_stat||body=||traceid=a9fef1f163fc49330ac00b10e1bcb6b0||spanid=ca02b8c26829b32c||method=GET
[INFO][2023-02-27T14:09:55.211][log.go:58] _com_request_in||traceid=a9fef1f163fc49330ac00b103b86b8b0||cspanid=||spanid=ca02b8c21cf2a8b6||method=GET||args=map[]||uri=/dashboard/service_stat||body=||from=127.0.0.1
[INFO][2023-02-27T14:09:55.211][log.go:58] _com_mysql_success||source=F:/projects/go_gateway/dao/service_info.go:89||current_time=2023-02-27 14:09:55||proc_time=0.000570s||cspanid=||level=sql||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 1 OFFSET 0||affected_row=1||traceid=a9fef1f163fc4933e2e80b101a443db0||spanid=ca02b8c23b358e74
[INFO][2023-02-27T14:09:55.211][log.go:58] _com_mysql_success||traceid=a9fef1f163fc49330ac00b103b86b8b0||cspanid=||spanid=ca02b8c21cf2a8b6||level=sql||source=F:/projects/go_gateway/dao/service_info.go:73||current_time=2023-02-27 14:09:55||proc_time=0.000539s||sql=SELECT load_type, count(*) as value FROM `gateway_service_info`  WHERE (is_delete=0) GROUP BY load_type||affected_row=3
[INFO][2023-02-27T14:09:55.211][log.go:58] _com_request_out||uri=/dashboard/service_stat||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"legend\":[\"HTTP\",\"TCP\",\"GRPC\"],\"data\":[{\"name\":\"HTTP\",\"load_type\":0,\"value\":4},{\"name\":\"TCP\",\"load_type\":1,\"value\":1},{\"name\":\"GRPC\",\"load_type\":2,\"value\":1}]},\"trace_id\":\"a9fef1f163fc49330ac00b103b86b8b0\",\"stack\":null}||traceid=a9fef1f163fc49330ac00b103b86b8b0||cspanid=||spanid=ca02b8c21cf2a8b6||method=GET||args=map[]||from=127.0.0.1||proc_time=0.0011086
